,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,796 MT","7,191 MT","6,554 MT","7,193 MT","6,814 MT","8,844 MT","8,311 MT","8,464 MT","7,772 MT","7,210 MT","7,029 MT","7,020 MT","20,542 MT","22,852 MT","24,547 MT","21,259 MT","89,200 MT",,
,,,,,,,,,, <<<---Added--->>> ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Sales Org , European Customer , Sold to Customer , Ship To Country , Type , confi , size , Die Reference , Board Type , Board Item , WRK Filter , Grade , Certification , x , new Cal + width,Category,old Cal + width,Unchanged?,GSM,Caliper,new std width mm,std width mm,std width, Std Width Round (in) , optimum width , optimum width (in) , optimum std? ,repeat,NB ON, x ,producer 2019, Forecast Quantity board MT - OCT 2018 , Forecast Quantity board MT - NOV 2018 , Forecast Quantity board MT - DEC 2018 , Forecast Quantity board MT - JAN 2019 , Forecast Quantity board MT - FEB 2019 , Forecast Quantity board MT - MAR 2019 , Forecast Quantity board MT - APR 2019 , Forecast Quantity board MT - MAY 2019 , Forecast Quantity board MT - JUN 2019 , Forecast Quantity board MT - JUL 2019 , Forecast Quantity board MT - AUG 2019 , Forecast Quantity board MT - SEP 2019 , Forecast Quantity board MT - Q1 2019 , Forecast Quantity board MT - Q2 2019 , Forecast Quantity board MT - Q3 2019 , Forecast Quantity board MT - Q4 2019 , Forecast Quantity board MT - FY 2019 , Average ,Standarddeviation
1704, MeadWestvaco Enterprises GmbH , PRIVATBRAUEREI JACOB STAUDER ," STAUDER PRIVATBRAUEREI, ESSEN ", Germany , CP ,  2x3 ,330, 3575.011380/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801330,Std Sku,3801303,No,380,20,1330,1303,130.3,51.3,127.7,50.28,N,75.8,7,,Trier,2.4 MT,2.5 MT,2.3 MT,2.5 MT,2.4 MT,3.1 MT,2.9 MT,2.9 MT,2.7 MT,2.5 MT,2.4 MT,2.4 MT,7.1 MT,7.9 MT,8.5 MT,7.4 MT,30.9 MT,2.6 MT,0.3 MT
1706, MeadWestvaco Enterprises GmbH , PRIVATBRAUEREI JACOB STAUDER ," STAUDER PRIVATBRAUEREI, ESSEN ", Germany , CP ,  2x3 ,500, 4190/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4301276,Std Sku,4301222,No,430,23,1276,1222,122.2,48.11,122.2,48.11,Y,81.3,6,,Trier,0.9 MT,0.9 MT,0.8 MT,0.9 MT,0.9 MT,1.1 MT,1.0 MT,1.1 MT,1.0 MT,0.9 MT,0.9 MT,0.9 MT,2.6 MT,2.9 MT,3.1 MT,2.7 MT,11.2 MT,0.9 MT,0.1 MT
1707, MeadWestvaco Enterprises GmbH , PRIVATBRAUEREI JACOB STAUDER ," STAUDER PRIVATBRAUEREI, ESSEN ", Germany , CP ,  2x3 ,330, 4741C/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4000925,Std Sku,4000850,No,400,21,925,850,85,33.46,85,33.46,Y,126.2,12,,Trier,0.6 MT,0.6 MT,0.6 MT,0.6 MT,0.6 MT,0.7 MT,0.7 MT,0.7 MT,0.7 MT,0.6 MT,0.6 MT,0.6 MT,1.7 MT,1.9 MT,2.1 MT,1.8 MT,7.5 MT,0.6 MT,0.1 MT
1708, MeadWestvaco Enterprises GmbH , Brauerei C. & A. Veltins Gmbh &-EUR ," VELTINS BRAUEREI GMBH & CO., MESCHEDE ", Germany , CP ,  2x3 ,500, 3812/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4001004,Std Sku,4001000,No,400,21,1004,1000,100,39.37,99.8,39.29,N,119.9,10,,Trier,1.3 MT,1.4 MT,1.3 MT,1.4 MT,1.3 MT,1.7 MT,1.6 MT,1.7 MT,1.5 MT,1.4 MT,1.4 MT,1.4 MT,4.1 MT,4.5 MT,4.8 MT,4.2 MT,17.6 MT,1.5 MT,0.1 MT
1709, MeadWestvaco Enterprises GmbH , Brauerei C. & A. Veltins Gmbh &-EUR ," VELTINS BRAUEREI GMBH & CO., MESCHEDE ", Germany , CP ,  2x2 ,500, 3818C/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4000925,Std Sku,4000925,Yes,400,21,925,925,92.5,36.42,92,36.22,N,119.9,14,,Trier,0.9 MT,0.9 MT,0.9 MT,0.9 MT,0.9 MT,1.2 MT,1.1 MT,1.1 MT,1.0 MT,0.9 MT,0.9 MT,0.9 MT,2.7 MT,3.0 MT,3.2 MT,2.8 MT,11.6 MT,1.0 MT,0.1 MT
1710, MeadWestvaco Enterprises GmbH , Brauerei C. & A. Veltins Gmbh &-EUR ," VELTINS BRAUEREI GMBH & CO., MESCHEDE ", Germany , CP ,,, 4787CM/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4000967,Std Sku,4000943,No,400,21,967,943,94.3,37.13,93,36.61,N,120,14,,Trier,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.5 MT,0.5 MT,0.5 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,1.2 MT,1.3 MT,1.4 MT,1.2 MT,5.1 MT,0.4 MT,0.0 MT
1713, MeadWestvaco Enterprises GmbH , WARSTEINER GROUP ," WARSTEINER BRAUEREI, WARSTEIN ", Germany , DD ,  4x6 ,330, 4290/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4301079,Std Sku,4301079,Yes,430,23,1079,1079,107.9,42.48,107.7,42.4,N,84.2,2,,Svitavy,7.3 MT,7.7 MT,7.1 MT,7.8 MT,7.3 MT,9.5 MT,9.0 MT,9.1 MT,8.4 MT,7.8 MT,7.6 MT,7.6 MT,22.1 MT,24.6 MT,26.5 MT,22.9 MT,96.1 MT,8.0 MT,0.8 MT
1714, MeadWestvaco Enterprises GmbH , WARSTEINER GROUP ," WARSTEINER BRAUEREI, WARSTEIN ", Germany , DD ,  2x3 ,500, 4291/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4000800,Exception,4000800,Yes,400,21,800,800,80,31.5,79.8,31.42,N,126.2,4,,Svitavy,4.6 MT,4.9 MT,4.5 MT,4.9 MT,4.6 MT,6.0 MT,5.7 MT,5.8 MT,5.3 MT,4.9 MT,4.8 MT,4.8 MT,14.0 MT,15.6 MT,16.7 MT,14.5 MT,60.7 MT,5.1 MT,0.5 MT
1715, MeadWestvaco Enterprises GmbH , WARSTEINER GROUP ," WARSTEINER BRAUEREI, WARSTEIN ", Germany , DD ,  2x2 ,500, 4292/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4000967,Std Sku,4000967,Yes,400,21,967,967,96.7,38.07,95.2,37.48,N,126.2,6,,Svitavy,2.4 MT,2.5 MT,2.3 MT,2.5 MT,2.4 MT,3.1 MT,2.9 MT,3.0 MT,2.7 MT,2.5 MT,2.5 MT,2.5 MT,7.2 MT,8.0 MT,8.6 MT,7.4 MT,31.1 MT,2.6 MT,0.3 MT
1716, MeadWestvaco Enterprises GmbH , WARSTEINER GROUP ," WARSTEINER BRAUEREI, WARSTEIN ", Germany , DD ,  2x3 ,330, 4293/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3500988,Std Sku,3500984,No,350,18,988,984,98.4,38.74,96.4,37.95,N,106.5,6,,Svitavy,3.1 MT,3.2 MT,2.9 MT,3.2 MT,3.1 MT,4.0 MT,3.7 MT,3.8 MT,3.5 MT,3.2 MT,3.2 MT,3.2 MT,9.2 MT,10.3 MT,11.0 MT,9.6 MT,40.1 MT,3.3 MT,0.3 MT
1717, MeadWestvaco Enterprises GmbH , WARSTEINER GROUP ," WARSTEINER BRAUEREI, WARSTEIN ", Germany , DD ,  3x4 ,330, 4294/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3800914,Std Sku,3800896,No,380,20,914,896,89.6,35.28,81.9,32.24,N,68.4,2,,Svitavy,0.5 MT,0.5 MT,0.5 MT,0.5 MT,0.5 MT,0.6 MT,0.6 MT,0.6 MT,0.6 MT,0.5 MT,0.5 MT,0.5 MT,1.5 MT,1.6 MT,1.8 MT,1.5 MT,6.4 MT,0.5 MT,0.1 MT
1722, MeadWestvaco Enterprises GmbH , WARSTEINER GROUP ," WARSTEINER BRAUEREI, WARSTEIN ", Germany , DD ,  3x4 ,330, 4766C/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4301394,Std Sku,4301394,Yes,430,23,1394,1394,139.4,54.88,139.4,54.88,Y,101.7,3,,Svitavy,11.0 MT,11.6 MT,10.6 MT,11.6 MT,11.0 MT,14.3 MT,13.5 MT,13.7 MT,12.6 MT,11.7 MT,11.4 MT,11.4 MT,33.3 MT,37.0 MT,39.8 MT,34.4 MT,144.4 MT,12.0 MT,1.2 MT
1723, MeadWestvaco Enterprises GmbH , WARSTEINER GROUP ," WARSTEINER BRAUEREI, WARSTEIN ", Germany , BW ,  2x3 ,330, 4767C/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3501020,Fastrunner,3501000,No,350,18,1020,1000,100,39.37,0,0,N,100,10,,Svitavy,3.9 MT,4.2 MT,3.8 MT,4.2 MT,3.9 MT,5.1 MT,4.8 MT,4.9 MT,4.5 MT,4.2 MT,4.1 MT,4.1 MT,11.9 MT,13.2 MT,14.2 MT,12.3 MT,51.7 MT,4.3 MT,0.4 MT
1725, MeadWestvaco Enterprises GmbH , WARSTEINER GROUP ," WARSTEINER BRAUEREI, WARSTEIN ", Germany , CP , 1x3 ,330, 4775CM/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3500988,Std Sku,3500973,No,350,18,988,973,97.3,38.31,97.3,38.31,Y,129.5,10,,Svitavy,1.8 MT,1.9 MT,1.8 MT,1.9 MT,1.8 MT,2.4 MT,2.2 MT,2.3 MT,2.1 MT,1.9 MT,1.9 MT,1.9 MT,5.6 MT,6.2 MT,6.6 MT,5.7 MT,24.1 MT,2.0 MT,0.2 MT
1727, MeadWestvaco Enterprises GmbH , WARSTEINER GROUP ," WARSTEINER BRAUEREI, WARSTEIN ", Germany , DD , 2x2 ,330, 4785CM/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801110,Std Sku,3801108,No,380,20,1110,1108,110.8,43.62,110.8,43.62,Y,84.1,3,,Svitavy,2.0 MT,2.1 MT,1.9 MT,2.1 MT,2.0 MT,2.6 MT,2.4 MT,2.4 MT,2.2 MT,2.1 MT,2.0 MT,2.0 MT,5.9 MT,6.6 MT,7.1 MT,6.2 MT,25.8 MT,2.2 MT,0.2 MT
1730, MeadWestvaco Enterprises GmbH , Heineken Europe ," WUERZBURGER HOFBRAEU, WUERZBURG ", Germany , CP ,  2x3 ,330, 4485GM/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801110,Std Sku,3801110,Yes,380,20,1110,1110,111,43.7,111,43.7,Y,71.9,10,,Svitavy,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.1 MT,0.1 MT,0.1 MT,0.4 MT,0.4 MT,0.5 MT,0.4 MT,1.8 MT,0.1 MT,0.0 MT
1731, MeadWestvaco Enterprises GmbH , Heineken Europe ," WUERZBURGER HOFBRAEU, WUERZBURG ", Germany , CP ,  2x3 ,500, 4714DM/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4301394,Std Sku,4301394,Yes,430,23,1394,1394,139.4,54.88,137.7,54.21,N,81.5,6,,Svitavy,0.4 MT,0.4 MT,0.3 MT,0.4 MT,0.4 MT,0.5 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,1.1 MT,1.2 MT,1.3 MT,1.1 MT,4.7 MT,0.4 MT,0.0 MT
1732, MeadWestvaco Enterprises GmbH , Heineken Europe ," WUERZBURGER HOFBRAEU, WUERZBURG ", Germany , CP ,  2x3 ,500, 4756CM/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4301394,Std Sku,4301394,Yes,430,23,1394,1394,139.4,54.88,137.7,54.21,N,79.2,6,,Svitavy,0.3 MT,0.4 MT,0.3 MT,0.4 MT,0.3 MT,0.5 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,1.1 MT,1.2 MT,1.3 MT,1.1 MT,4.6 MT,0.4 MT,0.0 MT
1736, MeadWestvaco Enterprises GmbH , Oetker Group EUR , BERLINER-KINDL-SCHULTH.- RADEBERGER GR. , Germany , CP , 2x3 ,330, 4542/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3501106,Fastrunner,3501106,Yes,350,18,1106,1106,110.6,43.54,110.6,43.54,Y,141,12,,Trier,12.0 MT,12.7 MT,11.6 MT,12.7 MT,12.0 MT,15.6 MT,14.7 MT,14.9 MT,13.7 MT,12.7 MT,12.4 MT,12.4 MT,36.2 MT,40.3 MT,43.3 MT,37.5 MT,157.2 MT,13.1 MT,1.3 MT
1737, MeadWestvaco Enterprises GmbH , Heineken Europe , STERNQUELL-BRAUEREI GMBH , Germany , CP , 2x3 ,330, 3577E/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4001310,Std Sku,4001290,No,400,21,1310,1290,129,50.79,127.7,50.28,N,76,7,,Svitavy,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.3 MT,0.3 MT,0.3 MT,0.3 MT,0.2 MT,0.2 MT,0.2 MT,0.7 MT,0.8 MT,0.8 MT,0.7 MT,2.9 MT,0.2 MT,0.0 MT
1743, MeadWestvaco Enterprises GmbH , ERZQUELL ," ERZQUELL BRAUEREI SIEGTAL, SIEGEN ", Germany , CP , 2x3 ,330, 4542/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3501106,Fastrunner,3501106,Yes,350,18,1106,1106,110.6,43.54,110.6,43.54,Y,141,12,,Trier,1.1 MT,1.2 MT,1.1 MT,1.2 MT,1.1 MT,1.4 MT,1.3 MT,1.4 MT,1.2 MT,1.2 MT,1.1 MT,1.1 MT,3.3 MT,3.7 MT,3.9 MT,3.4 MT,14.3 MT,1.2 MT,0.1 MT
1745, MeadWestvaco Enterprises GmbH , BACARDI Europe , TRADALL HH - SOLD-TO FUR BACARDI 7109050 , Germany , CP ,  2x2 ,275, 4506/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4000967,Std Sku,4000943,No,400,21,967,943,94.3,37.13,93.2,36.69,N,101.4,16,,Trier,0.3 MT,0.3 MT,0.3 MT,0.3 MT,0.3 MT,0.4 MT,0.4 MT,0.4 MT,0.3 MT,0.3 MT,0.3 MT,0.3 MT,0.9 MT,1.0 MT,1.0 MT,0.9 MT,3.8 MT,0.3 MT,0.0 MT
1748, MeadWestvaco Enterprises GmbH , OPPACHER , OPPACHER MINERALQUELLEN GMBH & CO. KG , Germany , CC ,  1x3 ,"1,000", 3535/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4001004,Std Sku,4001000,No,400,21,1004,1000,100,39.37,96.6,38.03,N,129.7,12,,Trier,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.1 MT,0.2 MT,0.2 MT,0.3 MT,0.2 MT,1.0 MT,0.1 MT,0.0 MT
1768, MeadWestvaco Enterprises GmbH ," COELNER HOFBRAEU, FRUEH "," COELNER HOFBR€U P. JOSEF FR†H KG, K…LN ", Germany , CP ,  2x3 ,330, 4485/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3800950,Fastrunner,3800950,Yes,380,20,950,950,95,37.4,94,37.01,N,141,10,,Trier,4.1 MT,4.3 MT,3.9 MT,4.3 MT,4.1 MT,5.3 MT,5.0 MT,5.1 MT,4.6 MT,4.3 MT,4.2 MT,4.2 MT,12.3 MT,13.7 MT,14.7 MT,12.7 MT,53.3 MT,4.4 MT,0.4 MT
1769, MeadWestvaco Enterprises GmbH ," COELNER HOFBRAEU, FRUEH "," COELNER HOFBR€U P. JOSEF FR†H KG, K…LN ", Germany , BW ,  2x3 ,330, 4629CM/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3201378,Exception,3201367,No,320,16,1378,1367,136.7,53.82,136.7,53.82,Y,91.2,5,,Trier,0.3 MT,0.4 MT,0.3 MT,0.4 MT,0.3 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.3 MT,0.3 MT,1.0 MT,1.1 MT,1.2 MT,1.0 MT,4.4 MT,0.4 MT,0.0 MT
1775, MeadWestvaco Enterprises GmbH , Oetker Group EUR , DR. OETKER FRISCHEPROD.MOERS KG -(ONKEN) , Germany , CP ,  2x2 ,125, 4272/R , 010 Custom Kote SFI ,10, MCB , Custom , SFI ,,2901339,Fastrunner,2901339,Yes,290,14,1339,1339,133.9,52.72,133,52.36,N,86.2,20,,Svitavy,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.3 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.6 MT,0.7 MT,0.7 MT,0.6 MT,2.6 MT,0.2 MT,0.0 MT
1776, MeadWestvaco Enterprises GmbH , Oetker Group EUR , DR. OETKER FRISCHEPROD.MOERS KG -(ONKEN) , Germany , CP , 1x2 ,125, 4303/R , 010 Custom Kote SFI ,10, MCB , Custom , SFI ,,2901339,Fastrunner,2901339,Yes,290,14,1339,1339,133.9,52.72,133,52.36,N,78.4,30,,Svitavy,1.1 MT,1.1 MT,1.0 MT,1.1 MT,1.1 MT,1.4 MT,1.3 MT,1.3 MT,1.2 MT,1.1 MT,1.1 MT,1.1 MT,3.2 MT,3.5 MT,3.8 MT,3.3 MT,13.8 MT,1.2 MT,0.1 MT
1777, MeadWestvaco Enterprises GmbH , Oetker Group EUR , DR. OETKER FRISCHEPROD.MOERS KG -(ONKEN) , Germany , CP ,  1x2 ,125, 4489/R , 010 Custom Kote SFI ,10, MCB , Custom , SFI ,,2900977,Fastrunner,2900976,No,290,14,977,976,95,37.4,95,37.4,Y,118,20,,Svitavy,0.7 MT,0.8 MT,0.7 MT,0.8 MT,0.7 MT,0.9 MT,0.9 MT,0.9 MT,0.8 MT,0.8 MT,0.7 MT,0.7 MT,2.2 MT,2.4 MT,2.6 MT,2.2 MT,9.4 MT,0.8 MT,0.1 MT
1778, MeadWestvaco Enterprises GmbH , Oetker Group EUR , DR. OETKER FRISCHEPROD.MOERS KG -(ONKEN) , Germany , CP ,  1x2 ,80, 4571C/R , 010 Custom Kote SFI ,10, MCB , Custom , SFI ,,2900828,Exception,2900824,No,290,14,828,824,82.8,32.6,81.4,32.05,N,128.5,30,,Svitavy,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.3 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.6 MT,0.6 MT,0.7 MT,0.6 MT,2.5 MT,0.2 MT,0.0 MT
1780, MeadWestvaco Enterprises GmbH , Oetker Group EUR , DR. OETKER FRISCHEPROD.MOERS KG -(ONKEN) , Germany , CP ,  2x2 ,125, 4580C/R , 010 Custom Kote SFI ,10, MCB , Custom , SFI ,,2901339,Fastrunner,2901339,Yes,290,14,1339,1339,133.9,52.72,133,52.36,N,86.2,20,,Svitavy,71.1 MT,75.2 MT,68.5 MT,75.2 MT,71.3 MT,92.5 MT,86.9 MT,88.5 MT,81.3 MT,75.4 MT,73.5 MT,73.4 MT,214.8 MT,238.9 MT,256.7 MT,222.3 MT,932.7 MT,77.7 MT,7.7 MT
1782, MeadWestvaco Enterprises GmbH , Oetker Group EUR , DR. OETKER FRISCHEPROD.MOERS KG -(ONKEN) , Germany , CP ,  1x2 ,100, 4732C/R , 010 Custom Kote SFI ,10, MCB , Custom , SFI ,,2901339,Fastrunner,2901339,Yes,290,14,1339,1339,133.9,52.72,133,52.36,N,80.5,30,,Svitavy,7.5 MT,7.9 MT,7.2 MT,7.9 MT,7.5 MT,9.7 MT,9.2 MT,9.3 MT,8.6 MT,7.9 MT,7.7 MT,7.7 MT,22.6 MT,25.2 MT,27.0 MT,23.4 MT,98.2 MT,8.2 MT,0.8 MT
1785, MeadWestvaco Enterprises GmbH , KROMBACHER BRAUEREI , SCHWEPPES DEUTSCHLAND GMBH , Germany , CP ,  2x2 ,200, 4539E/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,4001004,Std Sku,4001000,No,400,21,1004,1000,100,39.37,98.2,38.66,N,60.4,9,,Trier,1.9 MT,2.0 MT,1.9 MT,2.0 MT,1.9 MT,2.5 MT,2.4 MT,2.4 MT,2.2 MT,2.0 MT,2.0 MT,2.0 MT,5.8 MT,6.5 MT,7.0 MT,6.0 MT,25.3 MT,2.1 MT,0.2 MT
1786, MeadWestvaco Enterprises GmbH , KROMBACHER BRAUEREI , SCHWEPPES DEUTSCHLAND GMBH , Germany , BM , 2x3 ,200, 4747CM/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3501512,Std Sku,3501426,No,350,18,1512,1426,142.6,56.14,143,56.3,N,80.2,6,,Trier,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.4 MT,0.5 MT,0.5 MT,0.5 MT,0.5 MT,0.4 MT,0.4 MT,0.4 MT,1.3 MT,1.4 MT,1.5 MT,1.3 MT,5.5 MT,0.5 MT,0.0 MT
1787, MeadWestvaco Enterprises GmbH , FOOD AFFAIRS GMBH , FOOD AFFAIRS GMBH - INVOICING , Germany , ZZ ,  2x2 ,400, 3748/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4001087,Std Sku,4001087,Yes,400,21,1087,1087,108.7,42.8,101.8,40.08,N,131,10,,Trier,1.0 MT,1.1 MT,1.0 MT,1.1 MT,1.0 MT,1.3 MT,1.2 MT,1.2 MT,1.1 MT,1.1 MT,1.0 MT,1.0 MT,3.0 MT,3.4 MT,3.6 MT,3.1 MT,13.1 MT,1.1 MT,0.1 MT
1789, MeadWestvaco Enterprises GmbH , RAPPS KELTEREI , RAPPS KELTEREI GMBH - RECHNUNG , Germany , CP ,  2x3 ,330, 4485E/R , 01A Carrier Kote PEFC , 01A , MCB , Carrier , PEFC ,,3800950,Fastrunner,3800950,Yes,380,20,950,950,95,37.4,94,37.01,N,141,10,,Trier,0.6 MT,0.6 MT,0.6 MT,0.6 MT,0.6 MT,0.8 MT,0.7 MT,0.8 MT,0.7 MT,0.6 MT,0.6 MT,0.6 MT,1.8 MT,2.1 MT,2.2 MT,1.9 MT,8.0 MT,0.7 MT,0.1 MT
1790, MeadWestvaco Enterprises GmbH , GETRAENKE ESSMANN , GETRAENKE ESSMANN GMBH - RECHNUNG , Germany , CP , 2x3 ,330, 4542/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3501106,Fastrunner,3501106,Yes,350,18,1106,1106,110.6,43.54,110.6,43.54,Y,141,12,,Trier,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.2 MT,0.6 MT,0.6 MT,0.7 MT,0.6 MT,2.4 MT,0.2 MT,0.0 MT
1792, MeadWestvaco Enterprises GmbH , Privatbrauerei Moritz , PRIVATBRAUEREI MORITZ - RECHNUNG , Germany , CP ,  2x3 ,330, 4531D/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4000925,Std Sku,4000852,No,400,21,925,852,85.2,33.54,85.2,33.54,Y,133.4,8,,Trier,0.7 MT,0.7 MT,0.7 MT,0.7 MT,0.7 MT,0.9 MT,0.8 MT,0.8 MT,0.8 MT,0.7 MT,0.7 MT,0.7 MT,2.1 MT,2.3 MT,2.5 MT,2.1 MT,8.9 MT,0.7 MT,0.1 MT
1793, MeadWestvaco Enterprises GmbH , Beckers Bester , BECKERS BESTER GMBH - RECHNUNG , Germany , CP ,  2x2 ,330, 4564/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3801000,Fastrunner,3801020,No,380,20,1000,1000,100,39.37,98,38.58,N,140.8,16,,Trier,1.0 MT,1.0 MT,0.9 MT,1.0 MT,1.0 MT,1.2 MT,1.2 MT,1.2 MT,1.1 MT,1.0 MT,1.0 MT,1.0 MT,2.9 MT,3.2 MT,3.4 MT,3.0 MT,12.5 MT,1.0 MT,0.1 MT
1796, MeadWestvaco Enterprises GmbH , InBev Europe , ANHEUSER-BUSCH INBEV - RECHNUNG , Germany , CP ,  1x3 ,330, 3164D/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3201305,Std Sku,3201305,Yes,320,16,1305,1305,130.5,51.38,130.5,51.38,Y,76.1,14,,Svitavy,0.6 MT,0.7 MT,0.6 MT,0.7 MT,0.6 MT,0.8 MT,0.8 MT,0.8 MT,0.7 MT,0.7 MT,0.6 MT,0.6 MT,1.9 MT,2.1 MT,2.2 MT,1.9 MT,8.1 MT,0.7 MT,0.1 MT
1798, MeadWestvaco Enterprises GmbH , InBev Europe , ANHEUSER-BUSCH INBEV - RECHNUNG , Germany , CP ,  2x3 ,330, 4235.011380/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3800950,Fastrunner,3800950,Yes,380,20,950,950,95,37.4,92.7,36.5,N,141.2,10,,Svitavy,9.9 MT,10.4 MT,9.5 MT,10.4 MT,9.9 MT,12.8 MT,12.1 MT,12.3 MT,11.3 MT,10.5 MT,10.2 MT,10.2 MT,29.8 MT,33.1 MT,35.6 MT,30.8 MT,129.4 MT,10.8 MT,1.1 MT
1799, MeadWestvaco Enterprises GmbH , InBev Europe , ANHEUSER-BUSCH INBEV - RECHNUNG , Germany , CP ,  2x3 ,330, 4235/R011415/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,4150930,Std Sku,4150930,Yes,415,22,930,930,93,36.61,92.5,36.42,N,141.2,10,,Svitavy,27.8 MT,29.4 MT,26.8 MT,29.5 MT,27.9 MT,36.2 MT,34.0 MT,34.7 MT,31.8 MT,29.5 MT,28.8 MT,28.7 MT,84.1 MT,93.6 MT,100.5 MT,87.0 MT,365.2 MT,30.4 MT,3.0 MT
1803, MeadWestvaco Enterprises GmbH , InBev Europe , ANHEUSER-BUSCH INBEV - RECHNUNG , Germany , BM ,  2x3 ,355, 4620CM/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3200964,Std Sku,3200964,Yes,320,16,964,964,96.4,37.95,96.2,37.87,N,56.7,2,,Svitavy,16.1 MT,17.0 MT,15.5 MT,17.0 MT,16.1 MT,20.9 MT,19.6 MT,20.0 MT,18.4 MT,17.0 MT,16.6 MT,16.6 MT,48.6 MT,54.0 MT,58.0 MT,50.3 MT,210.9 MT,17.6 MT,1.7 MT
1806, MeadWestvaco Enterprises GmbH , InBev Europe , ANHEUSER-BUSCH INBEV - RECHNUNG , Germany , BM ,  2x3 ,355, 4686C/R , 011 Carrier Kote SFI ,11, MCB , Carrier , SFI ,,3200964,Std Sku,3200964,Yes,320,16,964,964,96.4,37.95,96.4,37.95,Y,56.7,2,,Svitavy,7.1 MT,7.5 MT,6.8 MT,7.5 MT,7.1 MT,9.2 MT,8.7 MT,8.8 MT,8.1 MT,7.5 MT,7.3 MT,7.3 MT,21.4 MT,23.8 MT,25.6 MT,22.2 MT,93.1 MT,7.8 MT,0.8 MT
